数据序号,工步类型,时间,总时间,电流(A),电压(V),容量(Ah),能量(Wh),绝对时间,功率(W),current_A,time_s,abs_time_h,step,cycle_id,SOC
1577,恒流放电,01:15:30,12:56:53,-80.0037,64.2187,100.671,6601.9124,2025-03-27 01:10:24,-5137.7349,-80.0037,46613.0,12.948055555555555,discharge,4,0.0727842888269589
1578,恒流放电,01:16:00,12:57:23,-79.9975,64.2038,101.3377,6644.7227,2025-03-27 01:10:54,-5136.1448,-79.9975,46643.0,12.956388888888888,discharge,4,0.0716104205862653
1579,恒流放电,01:16:30,12:57:53,-79.9975,64.1889,102.0044,6687.5199,2025-03-27 01:11:24,-5134.9528,-79.9975,46673.0,12.964722222222223,discharge,4,0.07043655234557168
1580,恒流放电,01:17:00,12:58:23,-80.0099,64.1666,102.6711,6730.304,2025-03-27 01:11:54,-5133.9645,-80.0099,46703.0,12.973055555555556,discharge,4,0.06926250214961466
1581,恒流放电,01:17:30,12:58:53,-80.0037,64.1443,103.3377,6773.0757,2025-03-27 01:12:24,-5131.7826,-80.0037,46733.0,12.981388888888889,discharge,4,0.06808854293128934
1582,恒流放电,01:18:00,12:59:23,-79.9975,64.122,104.0044,6815.8328,2025-03-27 01:12:54,-5129.601,-79.9975,46763.0,12.989722222222222,discharge,4,0.06691467469059573
1583,恒流放电,01:18:30,12:59:53,-79.9975,64.0997,104.6711,6858.5761,2025-03-27 01:13:24,-5127.817,-79.9975,46793.0,12.998055555555556,discharge,4,0.06574080644990211
1584,恒流放电,01:19:00,13:00:23,-80.0099,64.0773,105.3378,6901.3049,2025-03-27 01:13:54,-5126.8196,-80.0099,46823.0,13.006388888888889,discharge,4,0.06456675625394509
1585,恒流放电,01:19:30,13:00:53,-79.9975,64.0625,106.0045,6944.0205,2025-03-27 01:14:24,-5124.8411,-79.9975,46853.0,13.014722222222222,discharge,4,0.06339288801325148
1586,恒流放电,01:20:00,13:01:23,-80.0037,64.0327,106.6712,6986.7216,2025-03-27 01:14:54,-5122.8542,-80.0037,46883.0,13.023055555555555,discharge,4,0.062218928794926166
1587,恒流放电,01:20:30,13:01:53,-80.0037,64.0178,107.3379,7029.4096,2025-03-27 01:15:24,-5121.6621,-80.0037,46913.0,13.03138888888889,discharge,4,0.061044969576600855
1588,恒流放电,01:21:00,13:02:23,-80.0037,64.0029,108.0046,7072.083,2025-03-27 01:15:54,-5120.4701,-80.0037,46943.0,13.039722222222222,discharge,4,0.05987101035827554
1589,恒流放电,01:21:30,13:02:53,-80.0037,63.9732,108.6713,7114.7425,2025-03-27 01:16:24,-5118.094,-80.0037,46973.0,13.048055555555555,discharge,4,0.05869705113995023
1590,恒流放电,01:22:00,13:03:23,-79.9975,63.9583,109.338,7157.3883,2025-03-27 01:16:54,-5116.5054,-79.9975,47003.0,13.05638888888889,discharge,4,0.05752318289925662
1591,恒流放电,01:22:30,13:03:53,-80.0037,63.9285,110.0047,7200.0172,2025-03-27 01:17:24,-5114.5178,-80.0037,47033.0,13.064722222222223,discharge,4,0.05634922368093131
1592,恒流放电,01:23:00,13:04:23,-79.9975,63.9062,110.6714,7242.6317,2025-03-27 01:17:54,-5112.3375,-79.9975,47063.0,13.073055555555555,discharge,4,0.055175355440237696
1593,恒流放电,01:23:30,13:04:53,-80.0037,63.8839,111.3381,7285.2293,2025-03-27 01:18:24,-5110.9496,-80.0037,47093.0,13.081388888888888,discharge,4,0.054001396221912384
1594,恒流放电,01:24:00,13:05:23,-80.0037,63.8541,112.0048,7327.8124,2025-03-27 01:18:54,-5108.5655,-80.0037,47123.0,13.089722222222223,discharge,4,0.05282743700358707
1595,恒流放电,01:24:30,13:05:53,-80.0037,63.8392,112.6715,7370.3788,2025-03-27 01:19:24,-5107.3735,-80.0037,47153.0,13.098055555555556,discharge,4,0.05165347778526176
1596,恒流放电,01:25:00,13:06:23,-80.0037,63.8095,113.3382,7412.9291,2025-03-27 01:19:54,-5104.9974,-80.0037,47183.0,13.106388888888889,discharge,4,0.05047951856693645
1597,恒流放电,01:25:30,13:06:53,-80.0037,63.7872,114.0049,7455.4627,2025-03-27 01:20:24,-5103.2133,-80.0037,47213.0,13.114722222222222,discharge,4,0.04930555934861114
1598,恒流放电,01:26:00,13:07:23,-79.9975,63.7574,114.6716,7497.9789,2025-03-27 01:20:54,-5100.4339,-79.9975,47243.0,13.123055555555556,discharge,4,0.048131691107917526
1599,恒流放电,01:26:30,13:07:53,-80.0037,63.7351,115.3383,7540.4775,2025-03-27 01:21:24,-5099.0451,-80.0037,47273.0,13.131388888888889,discharge,4,0.046957731889592215
1600,恒流放电,01:27:00,13:08:23,-80.0037,63.7053,116.005,7582.9587,2025-03-27 01:21:54,-5096.661,-80.0037,47303.0,13.139722222222222,discharge,4,0.045783772671266904
1601,恒流放电,01:27:30,13:08:53,-80.0037,63.6755,116.6717,7625.4223,2025-03-27 01:22:24,-5094.2769,-80.0037,47333.0,13.148055555555555,discharge,4,0.04460981345294159
1602,恒流放电,01:28:00,13:09:23,-80.0037,63.6458,117.3384,7667.8664,2025-03-27 01:22:54,-5091.9008,-80.0037,47363.0,13.15638888888889,discharge,4,0.04343585423461628
1603,恒流放电,01:28:30,13:09:53,-79.9975,63.6235,118.0051,7710.2915,2025-03-27 01:23:24,-5089.7222,-79.9975,47393.0,13.164722222222222,discharge,4,0.04226198599392267
1604,恒流放电,01:29:00,13:10:23,-80.0037,63.5863,118.6718,7752.6954,2025-03-27 01:23:54,-5087.1405,-80.0037,47423.0,13.173055555555555,discharge,4,0.04108802677559736
1605,恒流放电,01:29:30,13:10:53,-80.0037,63.5491,119.3385,7795.0776,2025-03-27 01:24:24,-5084.1644,-80.0037,47453.0,13.18138888888889,discharge,4,0.039914067557272045
1606,恒流放电,01:30:00,13:11:23,-80.0037,63.5193,120.0052,7837.4364,2025-03-27 01:24:54,-5081.7803,-80.0037,47483.0,13.189722222222223,discharge,4,0.038740108338946734
1607,恒流放电,01:30:30,13:11:53,-80.0099,63.4821,120.6718,7879.7719,2025-03-27 01:25:24,-5079.1977,-80.0099,47513.0,13.198055555555555,discharge,4,0.03756605814298972
1608,恒流放电,01:31:00,13:12:23,-80.0037,63.4449,121.3386,7922.0812,2025-03-27 01:25:54,-5075.828,-80.0037,47543.0,13.206388888888888,discharge,4,0.036392098924664405
1609,恒流放电,01:31:30,13:12:53,-80.0037,63.3928,122.0052,7964.3614,2025-03-27 01:26:24,-5071.6598,-80.0037,47573.0,13.214722222222223,discharge,4,0.035218139706339094
1610,恒流放电,01:32:00,13:13:23,-80.0037,63.3407,122.6719,8006.6067,2025-03-27 01:26:54,-5067.4916,-80.0037,47603.0,13.223055555555556,discharge,4,0.03404418048801378
1611,恒流放电,01:32:30,13:13:53,-80.0037,63.2663,123.3386,8048.8111,2025-03-27 01:27:24,-5061.5394,-80.0037,47633.0,13.231388888888889,discharge,4,0.03287022126968847
1612,恒流放电,01:33:00,13:14:23,-80.0099,63.1845,124.0053,8090.9646,2025-03-27 01:27:54,-5055.3868,-80.0099,47663.0,13.239722222222222,discharge,4,0.031696171073731454
1613,恒流放电,01:33:30,13:14:53,-79.9975,63.0654,124.672,8133.0526,2025-03-27 01:28:24,-5045.0756,-79.9975,47693.0,13.248055555555556,discharge,4,0.030522302833037845
1614,恒流放电,01:34:00,13:15:23,-79.9975,62.9092,125.3387,8175.0466,2025-03-27 01:28:54,-5032.58,-79.9975,47723.0,13.256388888888889,discharge,4,0.029348434592344236
1615,恒流放电,01:34:30,13:15:53,-79.9975,62.7752,126.0054,8216.9379,2025-03-27 01:29:24,-5021.8603,-79.9975,47753.0,13.264722222222222,discharge,4,0.028174566351650627
1616,恒流放电,01:35:00,13:16:23,-80.0037,62.6934,126.6721,8258.7601,2025-03-27 01:29:54,-5015.7052,-80.0037,47783.0,13.273055555555555,discharge,4,0.027000607133325312
1617,恒流放电,01:35:30,13:16:53,-80.0037,62.6264,127.3388,8300.5364,2025-03-27 01:30:24,-5010.345,-80.0037,47813.0,13.28138888888889,discharge,4,0.025826647914999997
1618,恒流放电,01:36:00,13:17:23,-79.9975,62.5446,128.0055,8342.2631,2025-03-27 01:30:54,-5003.4129,-79.9975,47843.0,13.289722222222222,discharge,4,0.024652779674306388
1619,恒流放电,01:36:30,13:17:53,-80.0037,62.4553,128.6722,8383.9331,2025-03-27 01:31:24,-4996.6563,-80.0037,47873.0,13.298055555555555,discharge,4,0.023478820455981073
1620,恒流放电,01:37:00,13:18:23,-80.0099,62.3363,129.3389,8425.5332,2025-03-27 01:31:54,-4987.5224,-80.0099,47903.0,13.30638888888889,discharge,4,0.022304770260024052
1621,恒流放电,01:37:30,13:18:53,-80.0037,62.1726,130.0056,8467.0415,2025-03-27 01:32:24,-4974.0393,-80.0037,47933.0,13.314722222222223,discharge,4,0.021130811041698738
1622,恒流放电,01:38:00,13:19:23,-80.0099,61.9345,130.6722,8508.4151,2025-03-27 01:32:54,-4955.3744,-80.0099,47963.0,13.323055555555555,discharge,4,0.019956760845741717
1623,恒流放电,01:38:30,13:19:53,-80.0099,61.6889,131.3389,8549.6227,2025-03-27 01:33:24,-4935.724,-80.0099,47993.0,13.331388888888888,discharge,4,0.0187827106497847
1624,恒流放电,01:39:00,13:20:23,-80.0037,61.5029,132.0056,8590.689,2025-03-27 01:33:54,-4920.4608,-80.0037,48023.0,13.339722222222223,discharge,4,0.017608751431459384
1625,恒流放电,01:39:30,13:20:53,-80.0037,61.3318,132.6723,8631.6366,2025-03-27 01:34:24,-4906.7722,-80.0037,48053.0,13.348055555555556,discharge,4,0.01643479221313407
1626,恒流放电,01:40:00,13:21:23,-79.9975,61.1235,133.339,8672.4553,2025-03-27 01:34:54,-4889.7284,-79.9975,48083.0,13.356388888888889,discharge,4,0.01526092397244046
1627,恒流放电,01:40:30,13:21:53,-80.0037,60.8854,134.0057,8713.127,2025-03-27 01:35:24,-4871.0585,-80.0037,48113.0,13.364722222222222,discharge,4,0.014086964754115146
1628,恒流放电,01:41:00,13:22:23,-79.9975,60.5877,134.6724,8753.6202,2025-03-27 01:35:54,-4846.8657,-79.9975,48143.0,13.373055555555556,discharge,4,0.012913096513421537
1629,恒流放电,01:41:30,13:22:53,-79.9975,60.2306,135.3391,8793.8994,2025-03-27 01:36:24,-4818.2986,-79.9975,48173.0,13.381388888888889,discharge,4,0.011739228272727928
1630,恒流放电,01:42:00,13:23:23,-79.9975,59.7767,136.0058,8833.9091,2025-03-27 01:36:54,-4781.9878,-79.9975,48203.0,13.389722222222222,discharge,4,0.010565360032034319
1631,恒流放电,01:42:30,13:23:53,-79.9975,59.1592,136.6725,8873.562,2025-03-27 01:37:24,-4732.5893,-79.9975,48233.0,13.398055555555555,discharge,4,0.00939149179134071
1632,恒流放电,01:43:00,13:24:23,-79.9975,58.3928,137.3392,8912.7562,2025-03-27 01:37:54,-4671.2792,-79.9975,48263.0,13.40638888888889,discharge,4,0.008217623550647101
1633,恒流放电,01:43:30,13:24:53,-79.9975,57.4032,138.0059,8951.3751,2025-03-27 01:38:24,-4592.1136,-79.9975,48293.0,13.414722222222222,discharge,4,0.007043755309953491
1634,恒流放电,01:44:00,13:25:23,-80.0037,56.0565,138.6726,8989.2127,2025-03-27 01:38:54,-4484.7285,-80.0037,48323.0,13.423055555555555,discharge,4,0.005869796091628177
1635,恒流放电,01:44:30,13:25:53,-80.0037,54.3601,139.3393,9026.0374,2025-03-27 01:39:24,-4349.0102,-80.0037,48353.0,13.43138888888889,discharge,4,0.004695836873302862
1636,恒流放电,01:45:00,13:26:23,-80.0037,52.2395,140.006,9061.5986,2025-03-27 01:39:54,-4179.3543,-80.0037,48383.0,13.439722222222223,discharge,4,0.003521877654977548
1637,恒流放电,01:45:30,13:26:53,-80.0037,49.4791,140.6727,9095.5441,2025-03-27 01:40:24,-3958.5121,-80.0037,48413.0,13.448055555555555,discharge,4,0.0023479184366522335
1638,恒流放电,01:46:00,13:27:23,-80.0037,45.8482,141.3394,9127.3764,2025-03-27 01:40:54,-3668.0266,-80.0037,48443.0,13.456388888888888,discharge,4,0.001173959218326919
1639,恒流放电,01:46:30,13:27:53,-80.0037,40.6473,142.0061,9156.2923,2025-03-27 01:41:24,-3251.9352,-80.0037,48473.0,13.464722222222223,discharge,4,1.6046192152785466e-15
1640,恒流放电,01:46:33,13:27:56,-80.0037,40.0,142.0792,9159.24,2025-03-27 01:41:27,-3200.1488,-80.0037,48476.0,13.465555555555556,discharge,5,0.0
1641,搁置,00:00:00,13:27:56,0.0,54.6502,0.0,0.0,2025-03-27 01:41:28,0.0,0.0,48476.0,13.465555555555556,rest,5,0.0
1642,搁置,00:00:30,13:28:26,0.0,62.0312,0.0,0.0,2025-03-27 01:41:57,0.0,0.0,48506.0,13.473888888888888,rest,5,0.0
1643,搁置,00:01:00,13:28:56,0.0,63.1026,0.0,0.0,2025-03-27 01:42:27,0.0,0.0,48536.0,13.482222222222223,rest,5,0.0
1644,恒流充电,00:00:00,13:28:56,80.0223,70.4538,0.0,0.0,2025-03-27 01:42:27,5637.8765,80.0223,48536.0,13.482222222222223,charge,5,0.0
1645,恒流充电,00:00:30,13:29:26,80.0161,72.0386,0.6668,47.786,2025-03-27 01:42:57,5764.2485,80.0161,48566.0,13.490555555555556,charge,5,0.0010418763020833333
1646,恒流充电,00:01:00,13:29:56,80.0223,72.7976,1.3336,96.1022,2025-03-27 01:43:27,5825.4328,80.0223,48596.0,13.498888888888889,charge,5,0.0020838333333333334
1647,恒流充电,00:01:30,13:30:26,80.0223,72.8869,2.0004,144.6801,2025-03-27 01:43:57,5832.5788,80.0223,48626.0,13.507222222222222,charge,5,0.0031257903645833334
1648,恒流充电,00:02:00,13:30:56,80.0099,72.9166,2.6672,193.2922,2025-03-27 01:44:27,5834.0513,80.0099,48656.0,13.515555555555556,charge,5,0.0041675859375
1649,恒流充电,00:02:30,13:31:26,80.0099,72.9464,3.334,241.9236,2025-03-27 01:44:57,5836.4356,80.0099,48686.0,13.523888888888889,charge,5,0.005209381510416666
1650,恒流充电,00:03:00,13:31:56,80.0161,72.9613,4.0008,290.5689,2025-03-27 01:45:27,5838.0794,80.0161,48716.0,13.532222222222222,charge,5,0.006251257812499999
1651,恒流充电,00:03:30,13:32:26,80.0161,72.9836,4.6676,339.2271,2025-03-27 01:45:57,5839.8638,80.0161,48746.0,13.540555555555555,charge,5,0.007293134114583332
1652,恒流充电,00:04:00,13:32:56,80.0223,73.0059,5.3344,387.8994,2025-03-27 01:46:27,5842.1015,80.0223,48776.0,13.54888888888889,charge,5,0.008335091145833333
1653,恒流充电,00:04:30,13:33:26,80.0099,73.0208,6.0012,436.5845,2025-03-27 01:46:57,5842.3884,80.0099,48806.0,13.557222222222222,charge,5,0.00937688671875
1654,恒流充电,00:05:00,13:33:56,80.0161,73.0431,6.668,485.2819,2025-03-27 01:47:27,5844.6247,80.0161,48836.0,13.565555555555555,charge,5,0.010418763020833333
1655,恒流充电,00:05:30,13:34:26,80.0223,73.0654,7.3348,533.993,2025-03-27 01:47:57,5846.8628,80.0223,48866.0,13.573888888888888,charge,5,0.011460720052083333
1656,恒流充电,00:06:00,13:34:56,80.0223,73.0803,8.0016,582.717,2025-03-27 01:48:27,5848.0552,80.0223,48896.0,13.582222222222223,charge,5,0.012502677083333334
1657,恒流充电,00:06:30,13:35:26,80.0161,73.1026,8.6685,631.4538,2025-03-27 01:48:57,5849.3857,80.0161,48926.0,13.590555555555556,charge,5,0.013544553385416666
1658,恒流充电,00:07:00,13:35:56,80.0223,73.125,9.3353,680.2042,2025-03-27 01:49:27,5851.6322,80.0223,48956.0,13.598888888888888,charge,5,0.014586510416666667
1659,恒流充电,00:07:30,13:36:26,80.0161,73.1398,10.0021,728.9673,2025-03-27 01:49:57,5852.3623,80.0161,48986.0,13.607222222222223,charge,5,0.01562838671875
1660,恒流充电,00:08:00,13:36:56,80.0161,73.1547,10.6688,777.7406,2025-03-27 01:50:27,5853.5545,80.0161,49016.0,13.615555555555556,charge,5,0.016670263020833336
1661,恒流充电,00:08:30,13:37:26,80.0099,73.177,11.3356,826.5299,2025-03-27 01:50:57,5854.8859,80.0099,49046.0,13.623888888888889,charge,5,0.017712058593750003
1662,恒流充电,00:09:00,13:37:56,80.0161,73.1994,12.0024,875.3329,2025-03-27 01:51:27,5857.1312,80.0161,49076.0,13.632222222222222,charge,5,0.018753934895833338
1663,恒流充电,00:09:30,13:38:26,80.0099,73.2142,12.6692,924.1493,2025-03-27 01:51:57,5857.8623,80.0099,49106.0,13.640555555555556,charge,5,0.019795730468750005
1664,恒流充电,00:10:00,13:38:56,80.0223,73.244,13.336,972.9783,2025-03-27 01:52:27,5861.1548,80.0223,49136.0,13.648888888888889,charge,5,0.020837687500000004
1665,恒流充电,00:10:30,13:39:26,80.0161,73.2589,14.0028,1021.8204,2025-03-27 01:52:57,5861.8922,80.0161,49166.0,13.657222222222222,charge,5,0.02187956380208334
1666,恒流充电,00:11:00,13:39:56,80.0099,73.2738,14.6696,1070.6751,2025-03-27 01:53:27,5862.6309,80.0099,49196.0,13.665555555555555,charge,5,0.022921359375000006
1667,恒流充电,00:11:30,13:40:26,80.0161,73.2886,15.3364,1119.5406,2025-03-27 01:53:57,5864.2687,80.0161,49226.0,13.67388888888889,charge,5,0.02396323567708334
1668,恒流充电,00:12:00,13:40:56,80.0099,73.311,16.0032,1168.4209,2025-03-27 01:54:27,5865.6072,80.0099,49256.0,13.682222222222222,charge,5,0.025005031250000007
1669,恒流充电,00:12:30,13:41:26,80.0161,73.3333,16.67,1217.3128,2025-03-27 01:54:57,5867.8454,80.0161,49286.0,13.690555555555555,charge,5,0.026046907552083342
1670,恒流充电,00:13:00,13:41:56,80.0161,73.3482,17.3369,1266.2162,2025-03-27 01:55:27,5869.0376,80.0161,49316.0,13.698888888888888,charge,5,0.027088783854166677
1671,恒流充电,00:13:30,13:42:26,80.0223,73.3705,18.0037,1315.1316,2025-03-27 01:55:57,5871.2776,80.0223,49346.0,13.707222222222223,charge,5,0.028130740885416675
1672,恒流充电,00:14:00,13:42:56,80.0099,73.3854,18.6705,1364.0582,2025-03-27 01:56:27,5871.56,80.0099,49376.0,13.715555555555556,charge,5,0.029172536458333342
